date,title,category,entities_name,formatted_address,longitude,latitude,beat
20/3/2021,Cas Haley,community,Eddie's Attic,"515 North McDonough Street Decatur, GA 30030 United States of America",-84.296272,33.773975,608
20/3/2021,Aviva and the Flying Penguins,concerts,null,null,-84.310829,33.80621,608
20/3/2021,ET Productions Presents Rosemary's Marketplace,expos,null,null,-84.420206,33.737844,401
20/3/2021,SnapBackTony,community,Suede Lounge,"257 Trinity Avenue Southwest Atlanta, GA 30303 United States of America",-84.396309,33.750815,507
20/3/2021,The New Black Friday: Sip & Shop 2.0,expos,null,null,-84.42485,33.79994,103
20/3/2021,"Moses Mo and The Real Cool Band, Moses Mo, and Lola Gulley",community,Northside Tavern,"1058 Howell Mill Road Northwest Atlanta, GA 30318 United States of America",-84.412059,33.783593,103
20/3/2021,Elio Stereo,concerts,Forza Storico,"1198 Howell Mill Rd #020 Atlanta, GA 30318 United States of America",-84.41222,33.78677,207
20/3/2021,Community Drag Brunch,community,null,null,-84.419357,33.73048,401
20/3/2021,March Winds Pop Up Shop,expos,null,null,-84.374028,33.754199,604
20/3/2021,Club Friendlies - Club Friendlies 3 - Atlanta United vs Charleston Battery,sports,Mercedes-benz Stadium,"1 AMB Dr NW Atlanta, GA 30313 United States of America",-84.400892,33.755403,507
20/3/2021,Sacha Robotti,concerts,District - GA,"269 Armour Drive NE Atlanta, GA 30324 United States of America",-84.3786,33.812074,211
20/3/2021,DJ EU and Elio Stereo,concerts,Rock Steady,"907 Marietta St NW Atlanta, GA 30318 United States of America",-84.40789,33.77711,504
20/3/2021,The Murphs,concerts,Eddie's Attic,"515 North McDonough Street Decatur, GA 30030 United States of America",-84.296272,33.773975,608
20/3/2021,Blu Magik: RNB Showcase,concerts,Blu Lagoon Bar and Bistro,"2263 Cheshire Bridge Road Atlanta, GA 30324 United States of America",-84.3518,33.8169,613
20/3/2021,Reggae Fest ATL,festivals,Believe Music Hall,"181 Ralph David Abernathy Blvd Atlanta, GA 30312 United States of America",-84.393715,33.737039,303
20/3/2021,ETHER,community,555 Whitehall St SW,"555 Whitehall Street Southwest Atlanta, GA 30303 United States of America",-84.406184,33.743048,101
20/3/2021,Kermit Ruffins and the Barbecue Swingers 3/19/21,concerts,City Winery,"201 650 North Avenue Northeast Atlanta, GA 30308 United States of America",-84.367436,33.771957,603
20/3/2021,Ruby Velle & The Soulphonics - Spring Concert Series at Callanwolde,community,null,null,-84.345804,33.782272,601
20/3/2021,Keys to Success Empowerment Conference,conferences,SpringHill Suites by Marriott Atlanta Buckhead,"3459 Buckhead Loop Northeast Atlanta, GA 30326 United States of America",-84.372949,33.849088,208
20/3/2021,Spring Market,expos,null,null,-84.275592,33.782273,611
20/3/2021,GoodLyfe: Atlanta Kids & Teens Fashion Show,expos,null,null,-84.495029,33.791892,113
20/3/2021,Guardians Of The Jukebox (80s Themed Party feat. Members of Fozzy),community,null,null,-84.268162,33.776318,611
20/3/2021,Learn about Delta-8!,conferences,Nuts 'n Berries,"4274 Peachtree Road Northeast Atlanta, GA 30319 United States of America",-84.335715,33.868022,209
20/3/2021,FREE First Time Homebuyer Seminar,conferences,Keller Williams Peachtree Road,"804 Town Boulevard Atlanta, GA 30319 United States of America",-84.337012,33.871018,209
20/3/2021,ATL Health & Wellness Day Expo 2021,expos,null,null,-84.295882,33.857576,608
20/3/2021,Nelson Brownstone,community,Marlow's Tavern Vinings,"2355 Cumberland Parkway Southeast Atlanta, GA 30339 United States of America",-84.480746,33.859465,201
20/3/2021,Ha Ha Hapeville,performing-arts,null,null,-84.409502,33.662702,50
20/3/2021,ROYALTY &WOMEN EMPOWERMENT,expos,null,null,-84.426886,33.66335,50
20/3/2021,Vivica A Fox Presents: Funny By Nature Comedy Tour,performing-arts,null,null,-84.401384,33.65517,313
20/3/2021,Vivica A Fox Presents: Funny By Nature Comedy Tour,performing-arts,null,null,-84.401384,33.65517,313
20/3/2021,"""WE GONE' BE ALRIGHT "" COMEDY SHOW WITH JULIE OSBORNE",performing-arts,Holiday Inn Atlanta Airport-North,"1380 Virginia Avenue Atlanta, GA 30344 United States of America",-84.434357,33.658098,50
20/3/2021,Jon Pardi,concerts,Coca-Cola Roxy Theater,"Battery Avenue Southeast Atlanta, GA 30339 United States of America",-84.471544,33.887363,201
20/3/2021,The BorderCollies,concerts,Thos. O'Reilly's Public House,"227 Sandy Springs Place Northeast, #Suite 416 Sandy Springs, GA United States of America",-84.383299,33.920728,202
20/3/2021,Apostle Christa Martinez Birthday Celebration,concerts,null,null,-84.389584,33.638997,313
21/3/2021,Elio Stereo,concerts,Delbar Middle Eastern,"870 Inman Village Parkway Northeast Suite 1 Atlanta, GA 30307 United States of America",-84.36021,33.7616,602
21/3/2021,.:: INTERLINKED::.w/ STEVE LAWLER,concerts,null,null,-84.413081,33.735333,301
21/3/2021,MeeksThaKid,concerts,Atlantis Music Conference & Festival,"1374 Peachtree St NE Atlanta, GA 30309 United States of America",-84.386171,33.792175,501
21/3/2021,Crizzly,concerts,Believe Music Hall,"181 Ralph David Abernathy Blvd Atlanta, GA 30312 United States of America",-84.393715,33.737039,303
21/3/2021,Arulu,concerts,Club Ozone,"Atlanta, GA United States of America",-84.403198,33.759499,102
21/3/2021,MosesMo and Lola Gulley,community,Northside Tavern,"1058 Howell Mill Road Northwest Atlanta, GA 30318 United States of America",-84.412059,33.783593,103
21/3/2021,Mikey Jay RR$,community,Artisans Bar & Gallery,"140 Peachtree Street Southwest Atlanta, GA 30303 United States of America",-84.393031,33.750622,511
21/3/2021,The Eternal Art Expo,expos,null,null,-84.359997,33.75455,602
21/3/2021,Angie Aparo,concerts,null,null,-84.268162,33.776318,611
21/3/2021,Mick Wheeler,community,Marlow's Tavern Vinings,"2355 Cumberland Parkway Southeast Atlanta, GA 30339 United States of America",-84.480746,33.859465,201
21/3/2021,Jason Fulton,community,Marlow's Tavern Vinings,"2355 Cumberland Parkway Southeast Atlanta, GA 30339 United States of America",-84.480746,33.859465,201
21/3/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
21/3/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
21/3/2021,ThriftCon Atlanta,conferences,Atlanta Expo Center North,"3650 Jonesboro Road Southeast Atlanta, GA 30354 United States of America",-84.366226,33.65567,313
21/3/2021,"The Late Show Hosted by Mz. GradyBaby, with  Ashima Franklin & Just Nesh",performing-arts,null,null,-84.401384,33.65517,313
21/3/2021,Vivica A Fox Presents: Funny By Nature Comedy Tour,performing-arts,null,null,-84.401384,33.65517,313
21/3/2021,Vivica A Fox Presents: Funny By Nature Comedy Tour,performing-arts,null,null,-84.401384,33.65517,313
21/3/2021,UPTOWN SATURDAY NIGHT.. Showtime 11:55pm.. Hosted by Demakco&PositiveK,performing-arts,null,null,-84.398954,33.653929,312
21/3/2021,Steven Charles,concerts,One Sushi,"6115 Peachtree Dunwoody Road Sandy Springs, GA 30328 United States of America",-84.350922,33.92131,209
22/3/2021,Patchwerk Beatz  Shoot Your Shot Challenge,community,null,null,-84.406438,33.784631,207
22/3/2021,POSTPOND Will Gittens featuring Orchestra Noir 3/21/21 (Rescheduled from8/9/20),community,City Winery,"201 650 North Avenue Northeast Atlanta, GA 30308 United States of America",-84.367436,33.771957,603
22/3/2021,AvaNu,concerts,The Exclusive,"2439 Memorial Drive, SE Atlanta, GA 30317 United States of America",-84.3073,33.74703,611
22/3/2021,MRKT.  VOL 3,expos,null,null,-84.403434,33.750086,101
22/3/2021,FREE HIBACHI GRILL ! FREE VIP ENTRY! THIS SUNDAY THE ULTIMATE CELEBRITY DAY PARTY ! PRE GAME!!,community,Eleven 45,"2110 Peachtree st NW Atlanta, GA 30309 United States of America",-84.3926,33.812,207
22/3/2021,Spring Break,academic,Georgia State University,"Atlanta, GA 30302 United States of America",-84.385282,33.753068,510
22/3/2021,Monday Madness - All Pizzas $10,community,vero pizzeria,"1441 Dresden Drive Atlanta, GA 30319 United States of America",-84.330081,33.860736,209
22/3/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
22/3/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
22/3/2021,Atlanta Home Show,expos,null,null,-84.465502,33.883514,201
22/3/2021,Trippin on Sundayz,performing-arts,null,null,-84.401384,33.65517,313
22/3/2021,Vivica A Fox Presents: Funny By Nature Comedy Tour,performing-arts,null,null,-84.401384,33.65517,313
23/3/2021,Steven Charles,concerts,Cherokee Town & Country club,"155 West Paces Ferry Road Northwest Atlanta, GA 30305 United States of America",-84.388421,33.845256,202
23/3/2021,Webinar - 4 Tips to Master the Art of Adobe InDesign,conferences,null,null,-84.387982,33.748995,511
23/3/2021,TheMaAndPopShow.com,community,The Core,"2857 Main St East Point, GA United States of America",-84.441263,33.677421,50
23/3/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
23/3/2021,"Shooting in Atlanta, United States",terror,null,null,-84.471122,33.879553,201
23/3/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
24/3/2021,Dell Harris,concerts,MJQ Concourse,"736 Ponce De Leon Avenue Northeast Atlanta, GA 30306 United States of America",-84.363166,33.774001,601
24/3/2021,Andy Birdsall & Dave Onarato,community,Marlow's Tavern Vinings,"2355 Cumberland Parkway Southeast Atlanta, GA 30339 United States of America",-84.480746,33.859465,201
24/3/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
24/3/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
25/3/2021,Webinar - Master Data Visualization with Power BI,conferences,null,null,-84.387982,33.748995,511
25/3/2021,"Money Mu, renni rucci, and Yay",concerts,Believe Music Hall,"181 Ralph David Abernathy Blvd Atlanta, GA 30312 United States of America",-84.393715,33.737039,303
25/3/2021,POSTPONED Freewill + Jor’Dan Armstrong 3/24/21 (Rescheduled From 7/29/20),community,City Winery,"201 650 North Avenue Northeast Atlanta, GA 30308 United States of America",-84.367436,33.771957,603
25/3/2021,Spring Break,academic,Georgia Institute of Technology - Atlanta Campus,"225 North Ave NW Atlanta, GA 30332 United States of America",-84.396285,33.775618,504
25/3/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
25/3/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
25/3/2021,Crab Legs & Comedy  Show w/  HerShe The Entertainer & Mr. Inappropriate,performing-arts,null,null,-84.401384,33.65517,313
25/3/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
26/3/2021,Laughing Skull Lounge presents - ROB SCHNEIDER,performing-arts,Center Stage Theater,"1374 West Peachtree Street Northwest Atlanta, GA 30309 United States of America",-84.38829,33.792162,501
26/3/2021,Koyal,concerts,Skyline Stage GT W21 Parking Lot,Atlanta United States of America,-84.396285,33.775618,504
26/3/2021,Steven Charles,concerts,null,null,-84.389992,33.845867,202
26/3/2021,"Sepultura, Sacred Reich, Crowbar, and Art of Shock",concerts,The Masquerade,"50 Lower Alabama Street 22 Atlanta, GA 30303 United States of America",-84.389637,33.751779,511
26/3/2021,Three Star Revival and Virginia Man,concerts,Park Tavern in Piedmont Park,"500 10th Street N.E Atlanta, GA 30309 United States of America",-84.37284,33.78177,502
26/3/2021,Mikey Jay RR$,community,Ghost Bar,Atlanta United States of America,-84.37631,33.754198,510
26/3/2021,Laughs on the Lawn,concerts,null,null,-84.37047,33.821879,206
26/3/2021,Eric Hinton and Troy Rushing,community,Marlow's Tavern Vinings,"2355 Cumberland Parkway Southeast Atlanta, GA 30339 United States of America",-84.480746,33.859465,201
26/3/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
26/3/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
26/3/2021,Kleon the Comedian Comedy Tour Live,performing-arts,null,null,-84.401384,33.65517,313
26/3/2021,Collective Soul,concerts,Coca-Cola Roxy Theater,"Battery Avenue Southeast Atlanta, GA 30339 United States of America",-84.471544,33.887363,201
26/3/2021,Mark Wills,concerts,Park Bench - Battery,"900 Battery Ave SE Ste 1060 Atlanta, GA 30339 United States of America",-84.4703,33.8892,201
26/3/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
26/3/2021,Moderate Delays - Hartsfield-Jackson Atlanta International Airport (ATL),airport-delays,Hartsfield-Jackson Atlanta International Airport,"6000 N Terminal Parkway Atlanta, 30320 United States of America",-84.44403,33.640067,50
27/3/2021,Laughing Skull Lounge presents - ROB SCHNEIDER,performing-arts,Center Stage Theater,"1374 West Peachtree Street Northwest Atlanta, GA 30309 United States of America",-84.38829,33.792162,501
27/3/2021,Danny Grayshock,concerts,null,null,-84.388054,33.74889,511
27/3/2021,PRECISE BOB YOUNG,concerts,Kat's Cafe,"Atlanta, GA United States of America",-84.388054,33.74889,511
27/3/2021,John McKnight,community,New Realm Brewery,Atlanta United States of America,-84.361964,33.768973,602
27/3/2021,"Artist Talk ~ Jurell Cayetano, Gerald Lovell and Dianna Settles",conferences,null,null,-84.410384,33.736486,301
27/3/2021,Yay,community,Suede Lounge,"257 Trinity Avenue Southwest Atlanta, GA 30303 United States of America",-84.396309,33.750815,507
27/3/2021,Elio Stereo,concerts,Forza Storico,"1198 Howell Mill Rd #020 Atlanta, GA 30318 United States of America",-84.41222,33.78677,207
27/3/2021,Georgia World Cannabis Conference,conferences,The Loudermilk Center,"40 Courtland Street Northeast Atlanta, GA 30303 United States of America",-84.384593,33.755006,510
27/3/2021,The Fandom Nerdlesque presents March Musical Madness!,performing-arts,Red Light Cafe,"553 Amsterdam Avenue Northeast Atlanta, GA 30306 United States of America",-84.368868,33.788153,601
27/3/2021,Young Kealz,community,Artisans Bar & Gallery,"140 Peachtree Street Southwest Atlanta, GA 30303 United States of America",-84.393031,33.750622,511
27/3/2021,The Atlanta Pancakes & Booze Art Show,festivals,null,null,-84.388871,33.750792,511
27/3/2021,Ronny Chieng,performing-arts,Buckhead Theatre,"3110 Roswell Road Northeast Atlanta, GA 30305 United States of America",-84.379622,33.84029,206
27/3/2021,Brandy Clark,concerts,Smith's Olde Bar,"1578 Piedmont Avenue Northeast Atlanta, GA 30324 United States of America",-84.368852,33.797612,502
27/3/2021,Elio Stereo,concerts,Habitat Kitchen + Bar,"310 Pharr Rd NE Atlanta, GA 30305 United States of America",-84.37746,33.83741,206
27/3/2021,Michelle Malone - Spring Concert Series at Callanwolde,community,null,null,-84.345804,33.782272,601
27/3/2021,Nelson Brownstone,community,Marlow's Tavern Vinings,"2355 Cumberland Parkway Southeast Atlanta, GA 30339 United States of America",-84.480746,33.859465,201
27/3/2021,Cute Kids? Get them paid acting and modeling gigs!,conferences,null,null,-84.437698,33.67253,50
27/3/2021,Severe Delays - DeKalb Peachtree Airport (PDK),airport-delays,DeKalb-Peachtree Airport,"Chamblee, GA 30341 United States of America",-84.301944,33.875556,210
27/3/2021,Atlanta Comedy Invasion Part II,performing-arts,null,null,-84.401384,33.65517,313
27/3/2021,ATLANTA COMEDY INVASION PART 2,performing-arts,null,null,-84.40143,33.655157,313
27/3/2021,Collective Soul,concerts,Coca-Cola Roxy Theater,"Battery Avenue Southeast Atlanta, GA 30339 United States of America",-84.471544,33.887363,201
28/3/2021,Jake Shimabukuro,concerts,Eddie's Attic,"515 North McDonough Street Decatur, GA 30030 United States of America",-84.296272,33.773975,608
